,0
0,0.6
1,0.8
2,0.8
3,0.6
4,0.76
5,0.48
6,0.44
7,0.72
8,0.68
9,0.88
10,0.84
11,0.68
12,0.8
13,0.92
14,0.8
15,0.68
16,0.64
17,0.72
18,0.76
19,0.68
20,0.88
21,0.76
22,0.72
23,0.72
24,0.76
25,0.72
26,0.8
27,0.6
28,0.88
29,0.8
30,0.68
31,0.64
32,0.68
33,0.84
34,0.76
35,0.8
36,0.8
37,0.68
38,0.68
39,0.72
40,0.6
41,0.8
42,0.64
43,0.64
44,0.64
45,0.8
46,0.64
47,0.72
48,0.64
49,0.76
50,0.64
51,0.48
52,0.56
53,0.68
54,0.6
55,0.56
56,0.56
57,0.76
58,0.52
59,0.6
60,0.44
61,0.44
62,0.48
63,0.68
64,0.68
65,0.56
66,0.76
67,0.68
68,0.68
69,0.76
70,0.64
71,0.68
72,0.72
73,0.8
74,0.56
75,0.56
76,0.6
77,0.76
78,0.68
79,0.76
80,0.76
81,0.76
82,0.6
83,0.76
84,0.72
85,0.72
86,0.72
87,0.72
88,0.84
89,0.76
90,0.76
91,0.8
92,0.8
93,0.68
94,0.92
95,0.84
96,0.76
97,0.72
98,0.76
99,0.76
100,0.68
