,0
0,0.56
1,0.76
2,0.64
3,0.64
4,0.64
5,0.68
6,0.68
7,0.76
8,0.64
9,0.76
10,0.6
11,0.6
12,0.6
13,0.76
14,0.76
15,0.72
16,0.76
17,0.64
18,0.8
19,0.72
20,0.6
21,0.72
22,0.6
23,0.76
24,0.68
25,0.84
26,0.64
27,0.68
28,0.72
29,0.64
30,0.56
31,0.6
32,0.76
33,0.84
34,0.84
35,0.6
36,0.68
37,0.8
38,0.6
39,0.6
40,0.72
41,0.76
42,0.52
43,0.8
44,0.6
45,0.8
46,0.68
47,0.64
48,0.76
49,0.64
50,0.6
51,0.72
52,0.68
53,0.72
54,0.76
55,0.6
56,0.64
57,0.64
58,0.64
59,0.68
60,0.52
61,0.68
62,0.76
63,0.6
64,0.64
65,0.68
66,0.64
67,0.64
68,0.64
69,0.76
70,0.64
71,0.76
72,0.56
73,0.48
74,0.6
75,0.6
76,0.68
77,0.76
78,0.48
79,0.88
80,0.68
81,0.72
82,0.64
83,0.72
84,0.6
85,0.76
86,0.64
87,0.72
88,0.64
89,0.68
90,0.68
91,0.84
92,0.76
93,0.56
94,0.6
95,0.64
96,0.72
97,0.76
98,0.52
99,0.64
100,0.8
