,0
0,0.48
1,0.92
2,0.88
3,0.92
4,0.8
5,0.84
6,0.88
7,0.84
8,0.8
9,0.8
10,0.8
11,0.96
12,1.0
13,1.0
14,0.76
15,0.88
16,0.72
17,0.92
18,0.88
19,0.88
20,0.8
21,0.92
22,0.88
23,0.84
24,0.84
25,0.88
26,0.84
27,0.96
28,0.96
29,1.0
30,0.88
31,0.92
32,0.88
33,0.76
34,0.92
35,0.92
36,0.96
37,0.76
38,0.8
39,0.92
40,0.92
41,0.84
42,0.88
43,0.84
44,0.92
45,0.88
46,1.0
47,0.92
48,0.88
49,0.88
50,0.68
51,0.28
52,0.68
53,0.48
54,0.52
55,0.56
56,0.52
57,0.68
58,0.64
59,0.52
60,0.52
61,0.6
62,0.6
63,0.52
64,0.6
65,0.52
66,0.72
67,0.6
68,0.8
69,0.72
70,0.56
71,0.84
72,0.56
73,0.72
74,0.56
75,0.8
76,0.64
77,0.6
78,0.68
79,0.48
80,0.72
81,0.68
82,0.76
83,0.72
84,0.68
85,0.8
86,0.76
87,0.64
88,0.84
89,0.84
90,0.84
91,0.76
92,0.72
93,0.8
94,0.72
95,0.76
96,0.64
97,0.72
98,0.84
99,0.8
100,0.72
