,0
0,0.52
1,0.72
2,0.68
3,0.8
4,0.8
5,0.6
6,0.68
7,0.8
8,0.68
9,0.44
10,0.64
11,0.8
12,0.56
13,0.72
14,0.88
15,0.8
16,0.76
17,0.8
18,0.56
19,0.68
20,0.64
21,0.56
22,0.68
23,0.76
24,0.64
25,0.76
26,0.76
27,0.72
28,0.72
29,0.72
30,0.68
31,0.72
32,0.8
33,0.64
34,0.6
35,0.6
36,0.52
37,0.84
38,0.64
39,0.72
40,0.68
41,0.68
42,0.72
43,0.8
44,0.68
45,0.8
46,0.8
47,0.72
48,0.8
49,0.72
50,0.56
51,0.8
52,0.72
53,0.68
54,0.68
55,0.64
56,0.72
57,0.64
58,0.68
59,0.76
60,0.52
61,0.72
62,0.84
63,0.72
64,0.64
65,0.68
66,0.56
67,0.68
68,0.64
69,0.76
70,0.68
71,0.76
72,0.64
73,0.64
74,0.68
75,0.56
76,0.8
77,0.8
78,0.56
79,0.72
80,0.76
81,0.76
82,0.64
83,0.76
84,0.64
85,0.72
86,0.72
87,0.72
88,0.64
89,0.64
90,0.76
91,0.84
92,0.68
93,0.6
94,0.56
95,0.68
96,0.76
97,0.76
98,0.52
99,0.6
100,0.72
