,0
0,0.64
1,0.64
2,0.56
3,0.6
4,0.76
5,0.76
6,0.56
7,0.84
8,0.64
9,0.84
10,0.72
11,0.6
12,0.52
13,0.6
14,0.72
15,0.84
16,0.8
17,0.68
18,0.76
19,0.8
20,0.6
21,0.72
22,0.68
23,0.68
24,0.76
25,0.88
26,0.68
27,0.64
28,0.68
29,0.72
30,0.56
31,0.6
32,0.76
33,0.8
34,0.8
35,0.68
36,0.68
37,0.8
38,0.6
39,0.68
40,0.8
41,0.64
42,0.68
43,0.76
44,0.64
45,0.84
46,0.72
47,0.64
48,0.76
49,0.72
50,0.72
51,0.64
52,0.68
53,0.44
54,0.64
55,0.84
56,0.6
57,0.64
58,0.68
59,0.68
60,0.88
61,0.52
62,0.64
63,0.72
64,0.72
65,0.8
66,0.88
67,0.72
68,0.64
69,0.8
70,0.72
71,0.68
72,0.64
73,0.72
74,0.68
75,0.88
76,0.64
77,0.72
78,0.56
79,0.88
80,0.52
81,0.6
82,0.92
83,0.56
84,0.84
85,0.76
86,0.64
87,0.68
88,0.64
89,0.6
90,0.64
91,0.8
92,0.52
93,0.76
94,0.52
95,0.84
96,0.68
97,0.72
98,0.72
99,0.8
100,0.64
