,0
0,0.64
1,0.8
2,0.56
3,0.84
4,0.84
5,0.64
6,0.72
7,0.84
8,0.6
9,0.76
10,0.64
11,0.72
12,0.76
13,0.76
14,0.84
15,0.56
16,0.64
17,0.68
18,0.72
19,0.8
20,0.56
21,0.68
22,0.72
23,0.68
24,0.76
25,0.76
26,0.72
27,0.8
28,0.64
29,0.56
30,0.72
31,0.76
32,0.56
33,0.6
34,0.8
35,0.68
36,0.72
37,0.64
38,0.76
39,0.6
40,0.6
41,0.6
42,0.8
43,0.64
44,0.72
45,0.8
46,0.6
47,0.72
48,0.76
49,0.64
50,0.6
51,0.48
52,0.56
53,0.48
54,0.64
55,0.44
56,0.48
57,0.48
58,0.48
59,0.44
60,0.64
61,0.64
62,0.8
63,0.52
64,0.48
65,0.52
66,0.64
67,0.64
68,0.6
69,0.6
70,0.84
71,0.88
72,0.76
73,0.6
74,0.64
75,0.68
76,0.72
77,0.72
78,0.8
79,0.6
80,0.8
81,0.72
82,0.72
83,0.76
84,0.72
85,0.68
86,0.8
87,0.68
88,0.84
89,0.76
90,0.92
91,0.88
92,0.8
93,0.88
94,0.84
95,0.72
96,0.84
97,0.76
98,0.68
99,0.84
100,0.88
