,0
0,0.76
1,0.88
2,0.84
3,0.92
4,0.84
5,0.84
6,0.8
7,0.92
8,0.96
9,0.84
10,0.88
11,0.8
12,0.96
13,0.84
14,0.8
15,0.88
16,0.92
17,0.8
18,0.84
19,1.0
20,0.88
21,0.92
22,0.84
23,0.76
24,0.92
25,0.88
26,0.8
27,0.92
28,0.92
29,0.88
30,0.88
31,0.72
32,0.76
33,0.88
34,0.84
35,0.96
36,0.8
37,0.8
38,0.84
39,0.96
40,0.92
41,0.88
42,0.92
43,0.92
44,0.76
45,0.92
46,0.88
47,0.96
48,0.8
49,0.88
50,0.76
51,0.6
52,0.56
53,0.6
54,0.44
55,0.48
56,0.52
57,0.52
58,0.28
59,0.2
60,0.44
61,0.28
62,0.68
63,0.4
64,0.36
65,0.36
66,0.52
67,0.44
68,0.44
69,0.56
70,0.48
71,0.68
72,0.6
73,0.6
74,0.6
75,0.48
76,0.52
77,0.64
78,0.6
79,0.52
80,0.72
81,0.52
82,0.48
83,0.6
84,0.48
85,0.68
86,0.48
87,0.52
88,0.52
89,0.4
90,0.52
91,0.68
92,0.68
93,0.36
94,0.52
95,0.52
96,0.64
97,0.36
98,0.52
99,0.64
100,0.44
