,0
0,0.6
1,0.72
2,0.72
3,0.76
4,0.84
5,0.6
6,0.6
7,0.8
8,0.72
9,0.52
10,0.56
11,0.88
12,0.52
13,0.64
14,0.88
15,0.8
16,0.76
17,0.84
18,0.6
19,0.56
20,0.64
21,0.52
22,0.72
23,0.56
24,0.72
25,0.56
26,0.68
27,0.72
28,0.8
29,0.8
30,0.64
31,0.72
32,0.8
33,0.68
34,0.8
35,0.64
36,0.68
37,0.44
38,0.48
39,0.56
40,0.8
41,0.68
42,0.68
43,0.64
44,0.64
45,0.72
46,0.76
47,0.64
48,0.68
49,0.68
50,0.72
51,0.72
52,0.68
53,0.76
54,0.8
55,0.8
56,0.8
57,0.88
58,0.76
59,0.64
60,0.64
61,0.8
62,0.72
63,0.64
64,0.72
65,0.64
66,0.64
67,0.76
68,0.84
69,0.56
70,0.76
71,0.64
72,0.72
73,0.6
74,0.84
75,0.52
76,0.64
77,0.68
78,0.48
79,0.56
80,0.56
81,0.56
82,0.64
83,0.68
84,0.68
85,0.64
86,0.72
87,0.64
88,0.6
89,0.84
90,0.68
91,0.8
92,0.72
93,0.76
94,0.8
95,0.76
96,0.56
97,0.6
98,0.6
99,0.72
100,0.64
